startDatasetID	destDatasetID	predicate	triples
422	916	http://purl.org/dc/elements/1.1/subject	1
422	992	http://xmlns.com/foaf/0.1/topic	2
422	357	http://xmlns.com/foaf/0.1/primaryTopic	1
424	750	http://www.w3.org/2002/07/owl#sameAs	1
424	657	http://www.w3.org/2002/07/owl#sameAs	1
425	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	4
425	540	http://webns.net/mvcb/generatorAgent	1
425	992	http://xmlns.com/foaf/0.1/topic	2
426	745	http://rdfs.org/sioc/ns#follows	1
426	819	http://rdfs.org/sioc/ns#follows	2
426	745	http://xmlns.com/foaf/0.1/knows	1
426	399	http://rdfs.org/sioc/ns#follows	1
426	785	http://rdfs.org/sioc/ns#follows	2
426	796	http://rdfs.org/sioc/ns#follows	5
426	627	http://xmlns.com/foaf/0.1/homepage	1
426	399	http://xmlns.com/foaf/0.1/knows	1
426	819	http://xmlns.com/foaf/0.1/knows	2
426	657	http://xmlns.com/foaf/0.1/based_near	10
426	796	http://xmlns.com/foaf/0.1/knows	5
428	764	http://purl.org/dc/terms/rights	20
428	764	http://bio2rdf.org/bio2rdf_resource:urlList	20
428	213	http://www.w3.org/2002/07/owl#sameAs	18
428	764	http://bio2rdf.org/sgd_vocabulary:has-proper-part	15
429	764	http://purl.org/dc/terms/rights	20
43	145	http://opendatacommunities.org/def/ontology/geography/refArea	89
43	263	http://opendatacommunities.org/def/ontology/time/refPeriod	89
430	764	http://bio2rdf.org/ndc_vocabulary:route	21
430	214	http://bio2rdf.org/ndc_vocabulary:has-part	67
430	190	http://rdfs.org/ns/void#inDataset	86
430	214	http://bio2rdf.org/ndc_vocabulary:ingredient	20
430	214	http://bio2rdf.org/ndc_vocabulary:labeller	20
430	764	http://bio2rdf.org/ndc_vocabulary:dosage-form	20
430	764	http://bio2rdf.org/ndc_vocabulary:pharmagocological-class	37
431	764	http://purl.org/dc/terms/rights	88
431	764	http://bio2rdf.org/bio2rdf_resource:urlList	88
432	764	http://purl.org/dc/terms/rights	8
432	764	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	8
432	764	http://www.w3.org/2000/01/rdf-schema#seeAlso	9
433	764	http://purl.org/dc/terms/rights	163
433	764	http://bio2rdf.org/ns/bio2rdf#xRef	409
433	764	http://bio2rdf.org/bio2rdf_resource:urlList	163
433	764	http://bio2rdf.org/bio2rdf_resource:urlImageList	163
434	904	http://www.w3.org/1999/02/22-rdf-syntax-ns#_3	1
434	904	http://www.w3.org/1999/02/22-rdf-syntax-ns#_2	1
434	824	http://purl.org/dc/terms/language	35
434	904	http://id.loc.gov/vocabulary/relators/cre	2
434	904	http://purl.org/dc/terms/subject	44
434	904	http://purl.org/dc/terms/contributor	4
434	904	http://www.w3.org/1999/02/22-rdf-syntax-ns#_1	6
435	567	http://www.w3.org/2001/vcard-rdf/3.0#Country	2
435	567	http://www.w3.org/1999/02/22-rdf-syntax-ns#_4	1
435	857	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
435	857	http://xmlns.com/foaf/0.1/mbox	1
435	567	http://www.w3.org/2001/vcard-rdf/3.0#Locality	2
435	567	http://www.w3.org/1999/02/22-rdf-syntax-ns#_6	1
435	567	http://www.w3.org/1999/02/22-rdf-syntax-ns#_5	1
435	794	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
435	657	http://xmlns.com/foaf/0.1/based_near	1
436	815	http://webns.net/mvcb/generatorAgent	1
436	815	http://webns.net/mvcb/errorReportsTo	1
436	1004	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
437	664	http://rdfs.org/sioc/ns#follows	1
437	399	http://rdfs.org/sioc/ns#follows	1
437	664	http://xmlns.com/foaf/0.1/knows	1
438	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	5
438	962	http://xmlns.com/foaf/0.1/mbox	2
438	794	http://xmlns.com/foaf/0.1/depiction	2
438	974	http://xmlns.com/foaf/0.1/homepage	1
438	886	http://xmlns.com/foaf/0.1/mbox	1
438	992	http://xmlns.com/foaf/0.1/mbox	1
438	992	http://xmlns.com/foaf/0.1/interest	1
438	443	http://xmlns.com/foaf/0.1/made	1
438	1011	http://xmlns.com/foaf/0.1/mbox	1
438	974	http://xmlns.com/foaf/0.1/depiction	1
438	992	http://xmlns.com/foaf/0.1/homepage	1
439	992	http://www.w3.org/1999/02/22-rdf-syntax-ns#predicate	1
439	379	http://xmlns.com/foaf/0.1/knows	1
439	997	http://xmlns.com/foaf/0.1/knows	1
439	781	http://xmlns.com/foaf/0.1/workplaceHomepage	1
439	781	http://xmlns.com/foaf/0.1/depiction	1
439	1004	http://xmlns.com/foaf/0.1/homepage	1
439	1004	http://www.w3.org/1999/02/22-rdf-syntax-ns#object	2
439	781	http://www.w3.org/1999/02/22-rdf-syntax-ns#object	4
439	1004	http://xmlns.com/foaf/0.1/knows	1
439	781	http://xmlns.com/foaf/0.1/knows	1
439	781	http://xmlns.com/foaf/0.1/homepage	3
439	997	http://www.w3.org/1999/02/22-rdf-syntax-ns#object	1
439	379	http://www.w3.org/1999/02/22-rdf-syntax-ns#object	1
440	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	46
440	865	http://xmlns.com/foaf/0.1/knows	1
440	992	http://xmlns.com/foaf/0.1/knows	1
440	259	http://www.w3.org/2002/07/owl#sameAs	1
440	992	http://xmlns.com/foaf/0.1/topic	4
440	992	http://xmlns.com/foaf/0.1/interest	1
440	259	http://xmlns.com/foaf/0.1/img	1
440	259	http://xmlns.com/foaf/0.1/workplaceHomepage	1
440	259	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
441	684	http://www.w3.org/2002/07/owl#sameAs	1
441	970	http://xmlns.com/foaf/0.1/workplaceHomepage	1
441	605	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
441	456	http://www.w3.org/2000/01/rdf-schema#seeAlso	5
441	555	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
441	699	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
442	992	http://www.w3.org/2000/01/rdf-schema#range	7
442	992	http://www.w3.org/2000/01/rdf-schema#subClassOf	9
443	996	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	780	http://xmlns.com/foaf/0.1/homepage	3
443	970	http://xmlns.com/foaf/0.1/primaryTopic	2
443	952	http://xmlns.com/foaf/0.1/mbox	6
443	976	http://xmlns.com/foaf/0.1/homepage	1
443	262	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	923	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	964	http://xmlns.com/foaf/0.1/mbox	1
443	689	http://xmlns.com/foaf/0.1/homepage	1
443	788	http://xmlns.com/foaf/0.1/homepage	15
443	987	http://xmlns.com/foaf/0.1/homepage	1
443	900	http://xmlns.com/foaf/0.1/homepage	3
443	391	http://www.w3.org/2002/07/owl#sameAs	12
443	410	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	816	http://semanticweb.org/id/Property-3ASource_URL	1
443	603	http://xmlns.com/foaf/0.1/homepage	1
443	436	http://xmlns.com/foaf/0.1/homepage	6
443	952	http://semanticweb.org/id/Property-3ASchema	1
443	862	http://xmlns.com/foaf/0.1/homepage	9
443	788	http://www.w3.org/2000/01/rdf-schema#seeAlso	8
443	886	http://xmlns.com/foaf/0.1/homepage	31
443	855	http://semanticweb.org/id/Property-3ADocumentation_URL	3
443	499	http://semanticweb.org/id/Property-3ASoftware_URL	4
443	956	http://xmlns.com/foaf/0.1/homepage	1
443	201	http://www.w3.org/2002/07/owl#sameAs	5
443	841	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	627	http://semanticweb.org/id/Property-3ADocumentation_URL	4
443	414	http://xmlns.com/foaf/0.1/homepage	1
443	952	http://www.w3.org/2000/01/rdf-schema#seeAlso	4
443	992	http://semanticweb.org/id/Property-3ANamespace	2
443	782	http://xmlns.com/foaf/0.1/homepage	1
443	969	http://xmlns.com/foaf/0.1/homepage	4
443	1004	http://semanticweb.org/id/Property-3ASlides_URL	5
443	603	http://www.w3.org/2000/01/rdf-schema#seeAlso	4
443	955	http://xmlns.com/foaf/0.1/homepage	1
443	859	http://xmlns.com/foaf/0.1/homepage	5
443	1004	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	952	http://xmlns.com/foaf/0.1/homepage	13
443	627	http://xmlns.com/foaf/0.1/homepage	8
443	855	http://xmlns.com/foaf/0.1/homepage	3
443	732	http://xmlns.com/foaf/0.1/homepage	4
443	895	http://xmlns.com/foaf/0.1/homepage	1
443	918	http://xmlns.com/foaf/0.1/homepage	11
443	662	http://semanticweb.org/id/Property-3APaper_URL	3
443	540	http://xmlns.com/foaf/0.1/homepage	3
443	797	http://xmlns.com/foaf/0.1/homepage	6
443	645	http://www.w3.org/2002/07/owl#sameAs	2
443	756	http://xmlns.com/foaf/0.1/homepage	1
443	645	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	715	http://xmlns.com/foaf/0.1/homepage	1
443	624	http://xmlns.com/foaf/0.1/homepage	1
443	970	http://purl.org/dc/elements/1.1/creator	6
443	880	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	597	http://xmlns.com/foaf/0.1/homepage	1
443	248	http://xmlns.com/foaf/0.1/homepage	2
443	918	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	538	http://xmlns.com/foaf/0.1/homepage	1
443	597	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	812	http://semanticweb.org/id/Property-3ADocumentation_URL	1
443	1006	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	972	http://xmlns.com/foaf/0.1/mbox	5
443	936	http://xmlns.com/foaf/0.1/homepage	1
443	880	http://xmlns.com/foaf/0.1/homepage	1
443	996	http://xmlns.com/foaf/0.1/homepage	9
443	970	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	499	http://semanticweb.org/id/Property-3ADocumentation_URL	2
443	391	http://www.w3.org/2000/01/rdf-schema#seeAlso	25
443	282	http://xmlns.com/foaf/0.1/homepage	1
443	886	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	1004	http://xmlns.com/foaf/0.1/homepage	13
443	375	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	435	http://xmlns.com/foaf/0.1/mbox	1
443	462	http://www.w3.org/2002/07/owl#sameAs	1
443	636	http://xmlns.com/foaf/0.1/homepage	1
443	940	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	923	http://xmlns.com/foaf/0.1/mbox	1
443	923	http://xmlns.com/foaf/0.1/homepage	1
443	964	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	862	http://semanticweb.org/id/Property-3APaper_URL	2
443	862	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	600	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	673	http://xmlns.com/foaf/0.1/homepage	1
443	391	http://xmlns.com/foaf/0.1/mbox	12
443	844	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	600	http://www.w3.org/2000/01/rdf-schema#seeAlso	3
443	484	http://xmlns.com/foaf/0.1/homepage	4
443	962	http://xmlns.com/foaf/0.1/homepage	3
443	952	http://semanticweb.org/id/Property-3ADocumentation_URL	1
443	841	http://xmlns.com/foaf/0.1/mbox	1
443	865	http://xmlns.com/foaf/0.1/homepage	1
443	558	http://www.semanlink.net/2001/00/semanlink-schema#tag	12
443	777	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	732	http://www.w3.org/2002/07/owl#sameAs	11
443	972	http://purl.org/dc/terms/publisher	1
443	714	http://xmlns.com/foaf/0.1/homepage	2
443	613	http://xmlns.com/foaf/0.1/homepage	1
443	689	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	907	http://xmlns.com/foaf/0.1/mbox	2
443	794	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	1006	http://xmlns.com/foaf/0.1/homepage	2
443	1004	http://semanticweb.org/id/Property-3APoster_URL	4
443	772	http://www.w3.org/2000/01/rdf-schema#seeAlso	4
443	695	http://xmlns.com/foaf/0.1/homepage	2
443	895	http://www.w3.org/2002/07/owl#sameAs	1
443	907	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	855	http://semanticweb.org/id/Property-3ASource_URL	1
443	412	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	813	http://xmlns.com/foaf/0.1/homepage	4
443	970	http://xmlns.com/foaf/0.1/mbox	2
443	750	http://www.w3.org/2002/07/owl#sameAs	1
443	812	http://semanticweb.org/id/Property-3ASource_URL	1
443	662	http://xmlns.com/foaf/0.1/homepage	4
443	907	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	895	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	565	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	972	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	5
443	920	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	462	http://xmlns.com/foaf/0.1/homepage	1
443	714	http://semanticweb.org/id/Property-3ADocumentation_URL	1
443	506	http://xmlns.com/foaf/0.1/homepage	1
443	755	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	391	http://xmlns.com/foaf/0.1/homepage	29
443	900	http://xmlns.com/foaf/0.1/mbox	2
443	565	http://xmlns.com/foaf/0.1/homepage	1
443	1004	http://www.w3.org/2000/01/rdf-schema#seeAlso	5
443	987	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	952	http://semanticweb.org/id/Property-3ASource_URL	1
443	435	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	969	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	974	http://xmlns.com/foaf/0.1/homepage	1
443	886	http://xmlns.com/foaf/0.1/mbox	1
443	262	http://xmlns.com/foaf/0.1/homepage	1
443	844	http://xmlns.com/foaf/0.1/homepage	1
443	435	http://xmlns.com/foaf/0.1/homepage	4
443	714	http://semanticweb.org/id/Property-3ASoftware_URL	1
443	869	http://www.w3.org/2002/07/owl#sameAs	12
443	484	http://xmlns.com/foaf/0.1/mbox	1
443	1004	http://semanticweb.org/id/Property-3APaper_URL	13
443	970	http://semanticweb.org/id/Property-3ADocumentation_URL	1
443	600	http://xmlns.com/foaf/0.1/homepage	4
443	909	http://semanticweb.org/id/Property-3ADocumentation_URL	1
443	970	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	499	http://xmlns.com/foaf/0.1/homepage	8
443	969	http://xmlns.com/foaf/0.1/mbox	1
443	921	http://xmlns.com/foaf/0.1/homepage	4
443	857	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	859	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	645	http://xmlns.com/foaf/0.1/homepage	2
443	438	http://semanticweb.org/id/Property-3ADocumentation_URL	1
443	920	http://xmlns.com/foaf/0.1/mbox	2
443	964	http://xmlns.com/foaf/0.1/homepage	2
443	782	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	1004	http://xmlns.com/foaf/0.1/mbox	2
443	816	http://semanticweb.org/id/Property-3ASoftware_URL	2
443	812	http://xmlns.com/foaf/0.1/homepage	1
443	484	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	886	http://semanticweb.org/id/Property-3ASoftware_URL	1
443	850	http://xmlns.com/foaf/0.1/homepage	2
443	493	http://xmlns.com/foaf/0.1/homepage	1
443	499	http://xmlns.com/foaf/0.1/mbox	1
443	771	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	816	http://semanticweb.org/id/Property-3ADocumentation_URL	1
443	684	http://www.w3.org/2002/07/owl#sameAs	1
443	992	http://purl.org/dc/elements/1.1/creator	2
443	873	http://www.w3.org/2002/07/owl#sameAs	51
443	797	http://www.w3.org/2000/01/rdf-schema#seeAlso	4
443	438	http://xmlns.com/foaf/0.1/homepage	6
443	993	http://xmlns.com/foaf/0.1/homepage	1
443	662	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	816	http://www.w3.org/2000/01/rdf-schema#seeAlso	3
443	1011	http://xmlns.com/foaf/0.1/homepage	25
443	772	http://xmlns.com/foaf/0.1/homepage	4
443	512	http://xmlns.com/foaf/0.1/homepage	1
443	970	http://xmlns.com/foaf/0.1/homepage	13
443	832	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	920	http://xmlns.com/foaf/0.1/homepage	6
443	855	http://semanticweb.org/id/Property-3ASoftware_URL	3
443	507	http://www.w3.org/2000/01/rdf-schema#seeAlso	4
443	950	http://xmlns.com/foaf/0.1/homepage	1
443	886	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	506	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	970	http://semanticweb.org/id/Property-3ASource_URL	1
443	654	http://xmlns.com/foaf/0.1/homepage	3
443	375	http://xmlns.com/foaf/0.1/homepage	2
443	412	http://xmlns.com/foaf/0.1/homepage	1
443	756	http://www.w3.org/2002/07/owl#sameAs	1
443	992	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	627	http://semanticweb.org/id/Property-3ASoftware_URL	4
443	996	http://xmlns.com/foaf/0.1/mbox	2
443	422	http://xmlns.com/foaf/0.1/homepage	2
443	772	http://www.w3.org/2002/07/owl#sameAs	4
443	816	http://xmlns.com/foaf/0.1/homepage	2
443	886	http://semanticweb.org/id/Property-3ADocumentation_URL	2
443	859	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	661	http://www.w3.org/2002/07/owl#sameAs	2
443	418	http://xmlns.com/foaf/0.1/homepage	1
443	331	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	259	http://xmlns.com/foaf/0.1/homepage	1
443	778	http://xmlns.com/foaf/0.1/homepage	4
443	852	http://xmlns.com/foaf/0.1/homepage	1
443	972	http://xmlns.com/foaf/0.1/homepage	14
443	282	http://xmlns.com/foaf/0.1/mbox	1
443	888	http://purl.org/dc/terms/language	1
443	624	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	654	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	722	http://xmlns.com/foaf/0.1/homepage	2
443	859	http://xmlns.com/foaf/0.1/mbox	2
443	900	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	2
443	750	http://xmlns.com/foaf/0.1/homepage	1
443	972	http://www.w3.org/2002/07/owl#sameAs	6
443	992	http://www.w3.org/2000/01/rdf-schema#seeAlso	5
443	862	http://xmlns.com/foaf/0.1/mbox	1
443	661	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	992	http://xmlns.com/foaf/0.1/mbox	2
443	506	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	996	http://www.w3.org/2000/01/rdf-schema#seeAlso	3
443	846	http://www.w3.org/2002/07/owl#sameAs	1
443	506	http://xmlns.com/foaf/0.1/mbox	1
443	1004	http://www.w3.org/2002/07/owl#sameAs	14
443	741	http://xmlns.com/foaf/0.1/homepage	1
443	693	http://xmlns.com/foaf/0.1/homepage	2
443	964	http://www.w3.org/2002/07/owl#sameAs	7
443	602	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	993	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	656	http://www.w3.org/2000/01/rdf-schema#seeAlso	3
443	907	http://xmlns.com/foaf/0.1/homepage	4
443	391	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	14
443	499	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	843	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	777	http://xmlns.com/foaf/0.1/homepage	2
443	816	http://semanticweb.org/id/Property-3ADemoURL	1
443	812	http://semanticweb.org/id/Property-3ASoftware_URL	1
443	331	http://xmlns.com/foaf/0.1/mbox	1
443	600	http://xmlns.com/foaf/0.1/mbox	2
443	1011	http://www.w3.org/2000/01/rdf-schema#seeAlso	9
443	843	http://xmlns.com/foaf/0.1/homepage	1
443	920	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	992	http://xmlns.com/foaf/0.1/homepage	20
443	282	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	410	http://xmlns.com/foaf/0.1/mbox	1
443	331	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	1
443	462	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	331	http://xmlns.com/foaf/0.1/homepage	1
443	952	http://semantic-mediawiki.org/swivt/1.0#specialProperty_ema	6
443	857	http://xmlns.com/foaf/0.1/homepage	8
443	964	http://www.w3.org/2000/01/rdf-schema#seeAlso	2
443	963	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	771	http://xmlns.com/foaf/0.1/homepage	4
443	952	http://www.w3.org/2002/07/owl#sameAs	2
443	493	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	756	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	692	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
443	832	http://xmlns.com/foaf/0.1/mbox	2
443	864	http://xmlns.com/foaf/0.1/homepage	1
444	741	http://xmlns.com/foaf/0.1/isTopicOf	1
444	741	http://www.w3.org/2000/01/rdf-schema#seeAlso	1
445	683	http://rdfs.org/sioc/ns#follows	1
445	785	http://xmlns.com/foaf/0.1/knows	12
445	456	http://xmlns.com/foaf/0.1/homepage	7
445	745	http://xmlns.com/foaf/0.1/knows	1
445	399	http://rdfs.org/sioc/ns#follows	4
445	342	http://xmlns.com/foaf/0.1/knows	2
445	469	http://xmlns.com/foaf/0.1/accountProfilePage	18
445	796	http://rdfs.org/sioc/ns#follows	19
445	568	http://rdfs.org/sioc/ns#follows	3
445	469	http://rdfs.org/sioc/ns#follows	43
445	342	http://rdfs.org/sioc/ns#follows	2
445	641	http://rdfs.org/sioc/ns#follows	17
445	395	http://xmlns.com/foaf/0.1/knows	16
445	643	http://rdfs.org/sioc/ns#follows	1
445	395	http://rdfs.org/sioc/ns#follows	55
445	643	http://xmlns.com/foaf/0.1/knows	1
445	469	http://xmlns.com/foaf/0.1/knows	19
445	744	http://xmlns.com/foaf/0.1/knows	2
445	796	http://xmlns.com/foaf/0.1/knows	7
445	796	http://xmlns.com/foaf/0.1/homepage	1
445	729	http://rdfs.org/sioc/ns#follows	1
445	540	http://xmlns.com/foaf/0.1/homepage	9
445	745	http://rdfs.org/sioc/ns#follows	6
445	641	http://xmlns.com/foaf/0.1/homepage	1
445	887	http://rdfs.org/sioc/ns#follows	1
445	729	http://xmlns.com/foaf/0.1/knows	1
445	785	http://rdfs.org/sioc/ns#follows	19
445	641	http://xmlns.com/foaf/0.1/knows	10
445	447	http://rdfs.org/sioc/ns#follows	1
445	744	http://rdfs.org/sioc/ns#follows	2
445	568	http://xmlns.com/foaf/0.1/knows	1
445	420	http://rdfs.org/sioc/ns#follows	1
445	411	http://rdfs.org/sioc/ns#follows	1
445	349	http://rdfs.org/sioc/ns#follows	1
445	698	http://rdfs.org/sioc/ns#follows	1
447	745	http://rdfs.org/sioc/ns#follows	1
447	785	http://xmlns.com/foaf/0.1/knows	1
447	488	http://xmlns.com/foaf/0.1/knows	1
447	745	http://xmlns.com/foaf/0.1/knows	1
447	635	http://rdfs.org/sioc/ns#follows	1
447	785	http://rdfs.org/sioc/ns#follows	2
447	796	http://rdfs.org/sioc/ns#follows	2
447	488	http://rdfs.org/sioc/ns#follows	1
447	711	http://rdfs.org/sioc/ns#follows	2
447	635	http://xmlns.com/foaf/0.1/knows	1
447	453	http://rdfs.org/sioc/ns#follows	2
447	453	http://xmlns.com/foaf/0.1/knows	2
447	796	http://xmlns.com/foaf/0.1/knows	2
448	785	http://rdfs.org/sioc/ns#follows	1
449	683	http://rdfs.org/sioc/ns#follows	1
449	342	http://rdfs.org/sioc/ns#follows	1
449	729	http://rdfs.org/sioc/ns#follows	1
449	479	http://rdfs.org/sioc/ns#follows	1
449	988	http://rdfs.org/sioc/ns#follows	1
449	479	http://xmlns.com/foaf/0.1/knows	1
449	342	http://xmlns.com/foaf/0.1/knows	1
449	785	http://rdfs.org/sioc/ns#follows	1
449	796	http://rdfs.org/sioc/ns#follows	5
449	411	http://rdfs.org/sioc/ns#follows	1
449	411	http://xmlns.com/foaf/0.1/knows	1
449	657	http://xmlns.com/foaf/0.1/based_near	9
45	263	http://purl.org/dc/terms/publisher	1
45	247	http://opendatacommunities.org/def/ontology/geography/refArea	4
45	263	http://opendatacommunities.org/def/ontology/time/refPeriod	4
45	247	http://purl.org/dc/terms/spatial	1
450	282	http://www.w3.org/2002/07/owl#sameAs	201
450	247	http://www.w3.org/2002/07/owl#sameAs	153
450	282	http://statistics.data.gov.uk/def/administrative-geography/coverage	10
450	750	http://www.w3.org/2002/07/owl#sameAs	12
450	750	http://dbpedia.org/ontology/party	229
451	992	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	20
453	887	http://xmlns.com/foaf/0.1/knows	1
453	735	http://xmlns.com/foaf/0.1/knows	1
453	785	http://xmlns.com/foaf/0.1/knows	1
453	745	http://xmlns.com/foaf/0.1/knows	4
453	399	http://rdfs.org/sioc/ns#follows	1
453	796	http://rdfs.org/sioc/ns#follows	9
453	466	http://xmlns.com/foaf/0.1/knows	1
453	488	http://rdfs.org/sioc/ns#follows	1
453	339	http://rdfs.org/sioc/ns#follows	1
453	932	http://rdfs.org/sioc/ns#follows	1
453	339	http://xmlns.com/foaf/0.1/knows	1
453	447	http://xmlns.com/foaf/0.1/knows	2
453	643	http://rdfs.org/sioc/ns#follows	1
453	735	http://rdfs.org/sioc/ns#follows	1
453	867	http://rdfs.org/sioc/ns#follows	1
453	643	http://xmlns.com/foaf/0.1/knows	1
453	796	http://xmlns.com/foaf/0.1/knows	9
453	745	http://rdfs.org/sioc/ns#follows	6
453	887	http://rdfs.org/sioc/ns#follows	1
453	785	http://rdfs.org/sioc/ns#follows	3
453	399	http://xmlns.com/foaf/0.1/knows	1
453	466	http://rdfs.org/sioc/ns#follows	1
453	447	http://rdfs.org/sioc/ns#follows	2
453	420	http://rdfs.org/sioc/ns#follows	1
453	932	http://xmlns.com/foaf/0.1/knows	1
453	867	http://xmlns.com/foaf/0.1/knows	1
453	420	http://xmlns.com/foaf/0.1/knows	1
455	745	http://rdfs.org/sioc/ns#follows	2
455	819	http://rdfs.org/sioc/ns#follows	1
455	761	http://rdfs.org/sioc/ns#follows	1
455	745	http://xmlns.com/foaf/0.1/knows	2
455	399	http://rdfs.org/sioc/ns#follows	1
455	761	http://xmlns.com/foaf/0.1/knows	1
455	635	http://rdfs.org/sioc/ns#follows	1
455	796	http://rdfs.org/sioc/ns#follows	1
455	399	http://xmlns.com/foaf/0.1/knows	1
455	568	http://rdfs.org/sioc/ns#follows	1
455	819	http://xmlns.com/foaf/0.1/knows	1
455	339	http://rdfs.org/sioc/ns#follows	1
455	339	http://xmlns.com/foaf/0.1/knows	1
455	635	http://xmlns.com/foaf/0.1/knows	1
455	867	http://rdfs.org/sioc/ns#follows	1
455	867	http://xmlns.com/foaf/0.1/knows	1
455	796	http://xmlns.com/foaf/0.1/knows	1
456	684	http://www.w3.org/2002/07/owl#sameAs	3
456	746	http://www.w3.org/2000/01/rdf-schema#seeAlso	3
456	746	http://xmlns.com/foaf/0.1/weblog	3
458	529	http://usefulinc.com/ns/doap#homepage	2
458	954	http://purl.org/NET/book/vocab#readCopyOf	2
458	657	http://xmlns.com/foaf/0.1/basedNear	1
458	815	http://webns.net/mvcb/generatorAgent	1
458	837	http://www.w3.org/2002/07/owl#sameAs	2
458	815	http://webns.net/mvcb/errorReportsTo	1
458	979	http://xmlns.com/foaf/0.1/knows	2
458	954	http://purl.org/NET/book/vocab#ownsCopyOf	2
